Date,Date Precision,State/Region,Township,Village Tract/Ward,Location,Latitude,Longitude,Location Precision,Location Confidence,Category,Sub-Category,Actor-1,Actor-2,Notes,Fatalities,SAC Fatalities,Injuries,Casualties confidence,Source,
19/6/2021,1,Sagaing,Kani,,Mi Chaung Twin,22.808566,94.67638,1,1,Violence Against Civilians,,SAC,,"Following an ambush on the Tatmadaw in Mi Chaung Twin village, on the evening of June 19th, the Tatmadaw raided the village and killed a civilian.",1,,,2,http://burmese.dvb.no/archives/470792,
19/6/2021,1,Sagaing,Kani,,Kin,22.76600075,94.69380188,1,1,Violence Against Civilians,Artillery,SAC,,"On June 19th, following a nearby attack on the Tatmadaw, SAC troops fired artillery and mortars at the town of Kin, in Kani township. No injuries were reported.",,,,,http://burmese.dvb.no/archives/470792,
19/6/2021,1,Sagaing,Khin-U,,Between Myin Daung and Thar Ga Ra,22.750443,95.488158,1,1,Armed Resistance,,PDF,SAC,"At around 2pm on June 19th, clashes broke out between the Khin-U PDF chapter and the Tatmadaw as Tatmadaw troops were travelling between the villages of Thar Ga Ra and Myin Daung. Two members of the PDF were reportedly killed, with an additional five being arrested and reportedly tortured.",2,,5,2,http://burmese.dvb.no/archives/470789,
19/6/2021,1,Sagaing,Myaung,,Tha Nat Kone,21.70140076,95.26792145,1,1,Violence Against Civilians,,PDF,,"On June 19th, three people were killed in an ambulance vehicle near the Myaung village of Tha Nat Kone. The local chapter of the PDF has asserted that those killed were members of a pro-military militia that were returning from receiving training, and that they had commandeered an ambulance - according to an official of the group who spoke to RFA under anonymity. Proof has not been offered for these claims. Officially the PDF denied responsibility.",,,,,https://www.rfa.org/burmese/news/three-killed-in-myaung-township-06212021081538.html,
19/6/2021,1,Yangon,Tamwe,,Kandawgyi Ring Road,16.797855,96.170339,1,1,Violence Against Civilians,Explosion,PDF,,"At around 5:30pm on June 19th, a car-bomb exploded on Kandawgyi Ring Road, near the offices of the United Nations in Yangon, one person was reportedly injured. It is unclear what the target of the bombing was, or who perpetrated it, however a number of PDF-affiliated groups have conducted bombings recently in Yangon.",,,1,1,https://1221cd.org/2021/06/19/%e1%80%9b%e1%80%94%e1%80%ba%e1%80%80%e1%80%af%e1%80%94%e1%80%ba-%e1%80%80%e1%80%94%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8%e1%80%95%e1%80%90%e1%80%ba%e1%80%9c/,
20/6/2021,1,Sagaing,Gangaw,,Baw Pyin,22.39068985,94.1098938,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On the morning of June 20th, gunmen, presumably affiliated with the PDF (although the Yaw Defense Force has announced that it plans to investigate the shooting) killed two presumed military informants in the village of Baw Pyin. ",,,,,https://1221cd.org/2021/06/20/%e1%80%9a%e1%80%b1%e1%80%ac%e1%80%92%e1%80%b1%e1%80%9e-%e1%80%82%e1%80%94%e1%80%b7%e1%80%ba%e1%80%82%e1%80%b1%e1%80%ab%e1%80%81%e1%80%9b%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba-%e1%80%98%e1%80%b1%e1%80%ac/,
20/6/2021,1,Sagaing,Gangaw,,Between Gangaw and Baw Pyin,22.230223,94.085475,1,1,Armed Resistance,,PDF,SAC,"On the afternoon of June 20th, a Tatmadaw convoy returning the remains of two suspected military informants killed in Baw Pyin village, was attacked by the local branch of the PDF roughly 24km out Baw Pyin. Two Tatmadaw soldiers were killed and two PDF members wre killed - according to locals. Including a 24-year old ABSDF member.",4,2,,2,https://www.myanmar-now.org/en/news/leader-of-resistance-force-in-magwe-region-shot-dead,
20/6/2021,1,Sagaing,Mingin,,Kyauk Khe Tet,22.9538002,94.72019958,1,1,Armed Resistance,,PDF,SAC,"Starting at around 1pm on June 20th, clashes broke out between the local chapter of the PDF and the Tatmadaw, as Tatmadaw troops transited through the village of Kyauk Khe Tet following raids in Kani township. Fighting took place within the village, and the number of casualties is unclear. Following the clashes, artillery was fired at the town, making the PDF retreat - reportedly to prevent civilian harm.",,,,,https://burmese.voanews.com/a/min-kin-myaung-pdf-military-council-troop-fighting/5937863.html,
20/6/2021,1,Sagaing,Mingin,,Kyauk Khe Tet,22.9538002,94.72019958,1,1,Violence Against Civilians,Artillery,SAC,,"On the evening of June 20th, the Tatmadaw fired artillery at the town of Kyauk Khe Tet after clashes with PDF in the village.",,,,,https://burmese.voanews.com/a/min-kin-myaung-pdf-military-council-troop-fighting/5937863.html,
21/6/2021,1,Chin,Falam,,Thlanrawn,22.85872078,93.59303284,1,1,Violence Against Civilians,,SAC,,"On June 21st, a convoy of approximately 200 Tatmadaw troops travelled from Falam to Hakha, along the way they shot indescriminately into two villages including Thlanwarn. No casualties were reported.",,,,,http://www.mizzimaburmese.com/article/82001,
21/6/2021,1,Kachin,Hpakant,,Near Tar Ma Hkan,25.526585,96.144115,2,2,Armed Clashes,,KIA,SAC,"On June 21st, the KIA ambushed and destroyed four Tatmadaw vehicles near Ta Ma Hkan village. Casualties are unclear.",,,,,https://www.myanmar-now.org/mm/news/7198,
21/6/2021,1,Kachin,Machanbaw,,Machanbaw,27.281759,97.587229,2,1,Armed Clashes,,KIA,SAC,"At around 8pm on June 21st, the KIA attacked Tatmadaw troops with the 137th LIB stationed in the town of Machanbaw, in the far North of Kachin state. This is the first attack in Machanbaw township since the coup.",,,,,https://www.facebook.com/The74Media/posts/352712442914950,
21/6/2021,1,Kachin,Mohnyin,,Between Nyaung Kone and Kwin Gyi,24.826204,96.408376,1,1,Armed Clashes,,KIA,SAC,"From 6pm on June 21st, troops with the KIA clashed with the Tatmadaw between the villages of Nyaung Kone and Kwin Gyi in Mohnyin township. It appears that it was the Tatmadaw's 385th LIB that was involved in the clashes.",,,,,,
21/6/2021,1,Kayin,Hpa-an,,Me Baung,16.88221931,97.67028046,1,2,Armed Clashes,,KNLA,SAC,"On June 21st, the KNLA's 1st Brigade clashed with Tatmadaw troops and the BGF in four locations across Hpa-an. Across the clashes, 8 Tatmadaw soldiers were killed and two were injured. There were no casualties on the side of the KNLA.",2,2,1,2,https://www.myanmar-now.org/en/news/eight-regime-soldiers-killed-in-clashes-around-hpa-an,
21/6/2021,1,Kayin,Hpa-an,,Guh Bee Htwee,17.086706,97.594367,2,1,Armed Clashes,,KNLA,SAC,"On June 21st, the KNLA's 1st Brigade clashed with Tatmadaw troops and the BGF in four locations across Hpa-an. Across the clashes, 8 Tatmadaw soldiers were killed and two were injured. There were no casualties on the side of the KNLA.",2,2,1,2,https://www.myanmar-now.org/en/news/eight-regime-soldiers-killed-in-clashes-around-hpa-an,
21/6/2021,1,Kayin,Hpa-an,,Melan,,,,,Armed Clashes,,KNLA,SAC,"On June 21st, the KNLA's 1st Brigade clashed with Tatmadaw troops and the BGF in four locations across Hpa-an. Across the clashes, 8 Tatmadaw soldiers were killed and two were injured. There were no casualties on the side of the KNLA.",2,2,,2,https://www.myanmar-now.org/en/news/eight-regime-soldiers-killed-in-clashes-around-hpa-an,
21/6/2021,1,Kayin,Hpa-an,,Lay Taw Gyi,,,,,Armed Clashes,,KNLA,SAC,"On June 21st, the KNLA's 1st Brigade clashed with Tatmadaw troops and the BGF in four locations across Hpa-an. Across the clashes, 8 Tatmadaw soldiers were killed and two were injured. There were no casualties on the side of the KNLA.",2,2,,2,https://www.myanmar-now.org/en/news/eight-regime-soldiers-killed-in-clashes-around-hpa-an,
21/6/2021,1,Magway,Yesagyo,,Zee Taw,21.69009972,95.17186737,1,1,Violence Against Civilians,Assasination,PDF,SAC,"On June 21st, a suspected military informant and local administrator was shot and killed by suspected PDF members in the village of Zee Taw, in Magway's Yesagyo township. The shooting took place as he returned to the village from the township general office. In response, pro-Government militias fired shots into houses in the village.",1,,,2,http://burmese.dvb.no/archives/471177,
21/6/2021,1,Mon,Thaton,,Naung Bo,17.01921082,97.32932281,1,1,Violence Against Civilians,Assasination,PDF,SAC,"During the evening of June 21st, a military-appointed village administrator of Naung Bo village was shot dead outside his house by two gunmen. He had reportedly been transfered into the village by the military to serve as an administator and locals suspected him of being a military-informant.",1,,,,https://www.myanmar-now.org/mm/news/7192,
21/6/2021,1,Sagaing,Myaung,,Between Hlay Tin U and Ku Toet Kone,21.813583,95.40294,1,1,Armed Resistance,,PDF,SAC,"At around 9:30pm on June 21st a Tatmadaw convoy patrolling Myaung township was attacked by landmines between the villages of Hlay Tin U and Ku Toet Kone. One police officer was killed, and an additional six were injured - two seriously.",1,1,6,1,https://www.rfa.org/burmese/news/police-and-military-truck-explosion-in-myaung-06222021031033.html,
22/6/2021,1,Bago,Nyaunglebin,,Nyaung Lay Pin Entrance Police Station,17.964445,96.712313,1,1,Armed Resistance,,PDF,SAC,"On June 22nd, the Bago chapter of the PDF claimed responsibility for an attack on the Nyaung Lay Pin entrance police station. They claim that seven police officers were killed in the attack.",7,7,,2,https://www.facebook.com/The74Media/posts/353711476148380,
22/6/2021,1,Kachin,Hpakant,,Between Tar Ma Hkan and Nam Sa Bein,25.536066,96.149207,1,1,Armed Clashes,Ambush,KIA,SAC,On June 22nd it was reported that a Tatmadaw convoy was ambushed and attacked by the Kachin Independence Army between the villages of Tar Ma Hkan and Nam Sa Bein in Hpakant township. There were injuries and deaths reported on the side of the Tatmadaw.,1,1,1,2,https://www.facebook.com/The74Media/posts/353021849550676,
22/6/2021,1,Kachin,Momauk,,Momauk Basic Education High School,24.25783,97.348429,1,1,Armed Resistance,Explosion,PDF,SAC,"At around 9am on June 22nd, an explosive device detonated outside of Momauk township's high school. A 54-year-old guard and his son were lightly injured in the leg.",,,2,1,https://www.facebook.com/The74Media/posts/353171796202348?__cft__[0]=AZXAZABHX9o9TD4lJSU9jmLXZQwqijTt4rgC8mpojNvfyMAWtbG63EkXvHlSOfdUGdsB9xlARFUOlfpMv1_Do_qOX_l55uP2U1Fya-ysDixCeNG7kT2KILnvSEAgaiuBDEvGXChnM7D31AQbDeMDULdX&__tn__=%2CO%2CP-R,
22/6/2021,1,Mandalay,Chanayethazan,,"54th St, between 111th and 112th St",21.930384,96.123775,0,1,Armed Resistance,,PDF,SAC,"On the morning of June 22nd, following attempts by SAC security forces to raid a PDF-safehouse (under the Dictator Revolutionary People's Army name) in the city, shooting broke out. The fighting was intially limited to the area of the safehouse but following a call for assistance, a number of other PDF members joined in by attacking security forces. It appears that four members of the PDF groups were killed in the raid, with six more being arrested. On the side of the SAC, nine troops appear to have been killed, including a Lieutenant Colonel with the Tatmadaw. ",13,9,8,2,https://www.rfa.org/burmese/news/pdf-mandalay-military-06222021175208.html,
22/6/2021,1,Mandalay,Chanayethazan,,Mandalay Division Police Headquarters,21.974726,96.106029,0,1,Armed Resistance,,PDF,SAC,"During the afternoon of June 22nd, fighters with the Mandalay PDF killed one police officer and injured three others when they threw a grenade at police guarding the Mandalay Division Police Headquarters.",1,1,3,2,https://burmese.dvb.no/archives/471346,
22/6/2021,1,Mandalay,Chanayethazan,,56th x 110th St,21.932711,96.120717,1,1,Violence Against Civilians,,SAC,,"On the afternoon of June 22nd, Tatmadaw soldiers patrolling the city of Mandalay attempted to detain a car they believed was carrying PDF members and small arms. After chasing them the car collided with an electricity transformer and all occupants were killed. The occupants of the car were civilians and unlikely to be carrying arms.",4,,,3,https://1221cd.org/2021/06/23/%E1%80%99%E1%80%94%E1%80%B9%E1%80%90%E1%80%9C%E1%80%B1%E1%80%B8%E1%80%90%E1%80%BD%E1%80%84%E1%80%BA-%E1%80%90%E1%80%A1%E1%80%AC%E1%80%84%E1%80%BA%E1%80%B8%E1%80%9C%E1%80%B0%E1%80%84%E1%80%9A%E1%80%BA/,
22/6/2021,1,Mandalay,Ngazun,,Min Nay Kone Police Camp,21.695173,95.561364,1,1,Armed Resistance,,PDF,SAC,"On June 22nd, members of the Zero Guerilla Force - a PDF alligned group in Myingan - attacked a police outpost in Min Nay Kone village. Roughly 25 Guerillas were involved in the attack, which lasted around 20min and killed two police officers - including a captain. Several others were wounded.",2,2,7,2,https://www.irrawaddy.com/news/burma/around-30-myanmar-junta-troop-2-update-update-updates-killed-in-sagaing.html,
22/6/2021,1,Sagaing,Monywa,,Mon Yway,22.03010941,95.23430634,1,1,Violence Against Civilians,,SAC,,"On the afternoon of June 22nd, the military-appointed village administrator of Mon Yway village stabbed and killed a resident of the village during an argument.",1,,,,https://burmese.dvb.no/archives/471325,
22/6/2021,1,Sagaing,Yinmarbin,,Hta Yaw Kyin,22.2338295,94.94442749,1,1,Armed Resistance,,PDF,SAC,"On June 22nd, in Hta Yaw Kyin village of Yinmarbin township, day-long clashes between the local chapter of the PDF and the Tatmadaw killed approximately 20 soldiers and one PDF member. At around 8am Tatmadaw troops raided the village, including the use of surveillance drones. At around 3pm, the local PDF launched an attack on the troops, driving them out of the town. The clashes lasted until approximately 6:30pm, when the PDF troops retreated and the Tatmadaw took up positions near the village. Two trucks full of Tatmadaw reinforcements were also attacked with explosives, causing casualties.",21,20,2,2,https://myanmar-now.org/en/news/at-least-20-soldiers-killed-and-1000-villagers-displaced-during-clash-near-sagaing-capital,
22/6/2021,1,Sagaing,Yinmarbin,,Hta Yaw Kyin,22.2338295,94.94442749,1,1,Armed Resistance,,PDF,SAC,"At around 2pm on June 22nd, members of the local chapter of the PDF and the Tatmadaw clashed near Hta Yaw Kyin village in Yinmarbin township. Tatmadaw soliders reportedly took up positions within the village's school and the fighting has forced most of the residents to flee. The initial clashes lasted approximately six hours and resulted in around 10 Tatmadaw members being killed. No casualties were reported by the PDF troops.",10,10,,,https://www.irrawaddy.com/news/burma/around-30-myanmar-junta-troop-2-update-update-updates-killed-in-sagaing.html,
22/6/2021,1,Sagaing,Yinmarbin,,Between Bant Bway and Hta Yaw Kyin,22.229214,94.972613,1,1,Armed Resistance,Ambush,PDF,SAC,"On June 22nd, Tatmadaw reinforcements being sent to Hta Yaw Kyin village, where garrisoned soldiers were being attacked by locals, were themselves attacked with mines and explosions between the villages of Bant Bway and Hta Yaw Kyin. Approximately 15-20 soldiers were killed in the attack.",17,17,,2,https://www.irrawaddy.com/news/burma/around-30-myanmar-junta-troop-2-update-update-updates-killed-in-sagaing.html,
22/6/2021,1,Shan (North),Kutkai,,Between Moe Meik Aun Li and Daung Lone,23.399672,98.270431,2,3,Armed Clashes,,KIA,SAC,"At around 4am on June 22nd, KIA troops clashed with the Tatmadaw's 99th LIB between Moe Meik Aun Li and Daung Lone. The location is approximate.",,,,,http://www.mizzimaburmese.com/article/82065,
22/6/2021,1,Yangon,Kyeemyindaing,,Township Administration Office,16.808117,96.124034,1,1,Armed Resistance,,PDF,SAC,At around 9:30am on June 22nd a gunman stormed the Kyeemyindaing Township General Office. A guard was injured.,,,1,2,http://www.mizzimaburmese.com/article/82065,
23/6/2021,1,Bago,Thegon,,"COVID-Checkpoint, Thegon",18.64316,95.416055,2,2,Armed Resistance,Explosion,PDF,SAC,"At around 8am on June 23rd, an explosive device detonated at a COVID-19 checkpoint at the entrance of Thegon town, in Bago region. The checkpoint was near the town's hospital. A general administrator with the SAC was injured in the blast.",,,1,1,https://burmese.dvb.no/archives/471440,
23/6/2021,1,Kachin,Bhamo,,Moze Bum,,,,,Armed Clashes,Artillery,SAC,KIA,"At around 8:30pm on June 23rd, Tatmadaw troops based out of La Jar Yang fired two rounds of mortars at the KIA Moze Bum position.",,,,,https://www.kachinlandnews.com/?p=30382,
23/6/2021,1,Kachin,Mansi,,Hpri Hta Bum Outpost,24.040617,97.344791,1,1,Armed Clashes,Artillery,SAC,KIA,"At around 9:30pm on June 23rd, Tatmadaw troops based at Maji Kung Kaba fired two rounds of 105mm artillery at the Hpri Hta Bum KIA position.",,,,,https://www.kachinlandnews.com/?p=30382,
